Application,Application Version,Category,Primary Location,Line Number,Full Filename,Criticality,Filterset,Folder,Is Reviewed,Tagged,Primary Tag Auto Applied,Bug URL,userName,Has Correlated Issues,Has Comments,Scan Status,Found Date,Removed Date,Is Removed,Is Suppressed,Is Hidden,Analysis Type,Analysis Category,Analyzer,Primary Rule ID,Instance ID,Impact,Likelihood,Severity,Confidence,Kingdom,Fortify Category,CWE,CWE Top 25 2021,CWE Top 25 2022,DISA CCI 2,FISMA,GDPR,MISRA C 2012,MISRA C++ 2008,NIST SP 800-53 Rev.4,NIST SP 800-53 Rev.5,OWASP ASVS 4.0,OWASP MASVS 2.0,OWASP Mobile 2014,OWASP Top 10 2013,OWASP Top 10 2017,OWASP Top 10 2021,PCI 3.2.1,PCI 4.0,PCI SSF 1.0,PCI SSF 1.1,PCI SSF 1.2,SANS Top 25 2011,STIG 4.11,STIG 5.1,STIG 5.2,WASC 2.00
2026_SSE_mavit,1.0,Cross-Site Request Forgery,index.php,172,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/index.php,Low,Security Auditor View,Low,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Content,78E0700E-56FE-45A2-A11B-6A560F730576,013ACC4D5C3D33157EEFB108A865A97C,2.0,0.4,2.0,5.0,Encapsulation,Cross-Site Request Forgery,CWE ID 352,[9] CWE ID 352,[9] CWE ID 352,"CCI-001310,CCI-001941,CCI-001942",,Access Violation,,,SC-23 Session Authenticity (P1),SC-23 Session Authenticity,"3.5.3 Token-based Session Management (L2 L3),4.2.2 Operation Level Access Control (L1 L2 L3),13.2.3 RESTful Web Service Verification Requirements (L1 L2 L3)",,M5 Poor Authorization and Authentication,A8 Cross-Site Request Forgery (CSRF),,A01 Broken Access Control,Requirement 6.5.9,Requirement 6.2.4,Control Objective 5.4 - Authentication and Access Control,Control Objective 5.4 - Authentication and Access Control,"Control Objective 5.4 - Authentication and Access Control,Control Objective C.2.3 - Web Software Access Controls",Insecure Interaction - CWE ID 352,"APSC-DV-001620 CAT II,APSC-DV-001630 CAT II,APSC-DV-002500 CAT II","APSC-DV-001620 CAT II,APSC-DV-001630 CAT II,APSC-DV-002500 CAT II","APSC-DV-001620 CAT II,APSC-DV-001630 CAT II,APSC-DV-002500 CAT II",Cross-Site Request Forgery (WASC-09)
2026_SSE_mavit,1.0,Privacy Violation: Autocomplete,index.php,184,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/index.php,High,Security Auditor View,High,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Content,2FC7D1FF-11E4-468E-B7AB-F127828F4016,E7B853D248F7654C15F57CA6AF93F030,4.0,1.6,3.0,5.0,Security Features,Privacy Violation: Autocomplete,CWE ID 525,,,"CCI-000196,CCI-002361",,Privacy Violation,,,AC-4 Information Flow Enforcement (P1),AC-4 Information Flow Enforcement,"8.1.1 General Data Protection (L2 L3),8.1.2 General Data Protection (L2 L3),8.2.1 Client-side Data Protection (L1 L2 L3)","MASVS-STORAGE-2,MASVS-PLATFORM-3",M4 Unintended Data Leakage,A6 Sensitive Data Exposure,A3 Sensitive Data Exposure,A04 Insecure Design,Requirement 3.2,Requirement 3.3.1,"Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.1 - Sensitive Data Protection","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.1 - Sensitive Data Protection","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.1 - Sensitive Data Protection",,"APSC-DV-000060 CAT II,APSC-DV-001740 CAT I","APSC-DV-000060 CAT II,APSC-DV-001740 CAT I","APSC-DV-000060 CAT II,APSC-DV-001740 CAT I",Information Leakage (WASC-13)
2026_SSE_mavit,1.0,Hardcoded Domain in HTML,index.php,200,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/index.php,Low,Security Auditor View,Low,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Content,C01B6A50-1224-4062-AA16-C3683C44502E,2790303A4CF49558BDEB544760761A3F,1.0,0.6,2.0,5.0,Encapsulation,Hardcoded Domain in HTML,"CWE ID 494,CWE ID 829",,,CCI-001167,,Indirect Access to Sensitive Data,,,SC-18 Mobile Code (P2),SC-18 Mobile Code,"1.14.2 Configuration Architectural Requirements (L2 L3),5.3.9 Output Encoding and Injection Prevention Requirements (L1 L2 L3),10.3.2 Deployed Application Integrity Controls (L1 L2 L3),12.3.3 File Execution Requirements (L1 L2 L3),12.3.6 File Execution Requirements (L2 L3),14.2.3 Dependency (L1 L2 L3),14.2.4 Dependency (L2 L3)",MASVS-PLATFORM-2,M7 Client Side Injection,,,,,,,,,,APSC-DV-003300 CAT II,APSC-DV-003300 CAT II,APSC-DV-003300 CAT II,Insufficient Process Validation (WASC-40)
2026_SSE_mavit,1.0,Hardcoded Domain in HTML,index.php,201,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/index.php,Low,Security Auditor View,Low,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Content,C01B6A50-1224-4062-AA16-C3683C44502E,2790303A4CF49558BDEB544760761A40,1.0,0.6,2.0,5.0,Encapsulation,Hardcoded Domain in HTML,"CWE ID 494,CWE ID 829",,,CCI-001167,,Indirect Access to Sensitive Data,,,SC-18 Mobile Code (P2),SC-18 Mobile Code,"1.14.2 Configuration Architectural Requirements (L2 L3),5.3.9 Output Encoding and Injection Prevention Requirements (L1 L2 L3),10.3.2 Deployed Application Integrity Controls (L1 L2 L3),12.3.3 File Execution Requirements (L1 L2 L3),12.3.6 File Execution Requirements (L2 L3),14.2.3 Dependency (L1 L2 L3),14.2.4 Dependency (L2 L3)",MASVS-PLATFORM-2,M7 Client Side Injection,,,,,,,,,,APSC-DV-003300 CAT II,APSC-DV-003300 CAT II,APSC-DV-003300 CAT II,Insufficient Process Validation (WASC-40)
2026_SSE_mavit,1.0,Hardcoded Domain in HTML,index.php,202,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/index.php,Low,Security Auditor View,Low,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Content,C01B6A50-1224-4062-AA16-C3683C44502E,2790303A4CF49558BDEB544760761A41,1.0,0.6,2.0,5.0,Encapsulation,Hardcoded Domain in HTML,"CWE ID 494,CWE ID 829",,,CCI-001167,,Indirect Access to Sensitive Data,,,SC-18 Mobile Code (P2),SC-18 Mobile Code,"1.14.2 Configuration Architectural Requirements (L2 L3),5.3.9 Output Encoding and Injection Prevention Requirements (L1 L2 L3),10.3.2 Deployed Application Integrity Controls (L1 L2 L3),12.3.3 File Execution Requirements (L1 L2 L3),12.3.6 File Execution Requirements (L2 L3),14.2.3 Dependency (L1 L2 L3),14.2.4 Dependency (L2 L3)",MASVS-PLATFORM-2,M7 Client Side Injection,,,,,,,,,,APSC-DV-003300 CAT II,APSC-DV-003300 CAT II,APSC-DV-003300 CAT II,Insufficient Process Validation (WASC-40)
2026_SSE_mavit,1.0,Hardcoded Domain in HTML,index.php,204,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/index.php,Low,Security Auditor View,Low,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Content,C01B6A50-1224-4062-AA16-C3683C44502E,2790303A4CF49558BDEB544760761A42,1.0,0.6,2.0,5.0,Encapsulation,Hardcoded Domain in HTML,"CWE ID 494,CWE ID 829",,,CCI-001167,,Indirect Access to Sensitive Data,,,SC-18 Mobile Code (P2),SC-18 Mobile Code,"1.14.2 Configuration Architectural Requirements (L2 L3),5.3.9 Output Encoding and Injection Prevention Requirements (L1 L2 L3),10.3.2 Deployed Application Integrity Controls (L1 L2 L3),12.3.3 File Execution Requirements (L1 L2 L3),12.3.6 File Execution Requirements (L2 L3),14.2.3 Dependency (L1 L2 L3),14.2.4 Dependency (L2 L3)",MASVS-PLATFORM-2,M7 Client Side Injection,,,,,,,,,,APSC-DV-003300 CAT II,APSC-DV-003300 CAT II,APSC-DV-003300 CAT II,Insufficient Process Validation (WASC-40)
2026_SSE_mavit,1.0,System Information Leak: External,index.php,13,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/vendor/jquery-file-upload/server/php/index.php,Low,Security Auditor View,Low,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Semantic,4C36222E-0455-451f-9D51-7B15E2B713FA,750E8BC37BD09557149AFE3FD9A9835F,2.0,0.8,3.0,5.0,Encapsulation,System Information Leak: External,"CWE ID 215,CWE ID 489,CWE ID 497",[20] CWE ID 200,,"CCI-001312,CCI-001314,CCI-002420",,Indirect Access to Sensitive Data,,,AC-4 Information Flow Enforcement (P1),AC-4 Information Flow Enforcement,"8.3.4 Sensitive Private Data (L1 L2 L3),14.2.2 Dependency (L1 L2 L3),14.3.2 Unintended Security Disclosure Requirements (L1 L2 L3),14.3.3 Unintended Security Disclosure Requirements (L1 L2 L3)","MASVS-STORAGE-1,MASVS-PLATFORM-2",M2 Insecure Data Storage,,,A05 Security Misconfiguration,Requirement 6.5.5,Requirement 6.2.4,Control Objective 3.6 - Sensitive Data Retention,Control Objective 3.6 - Sensitive Data Retention,Control Objective 3.6 - Sensitive Data Retention,,"APSC-DV-002480 CAT II,APSC-DV-002570 CAT II,APSC-DV-002580 CAT II","APSC-DV-002480 CAT II,APSC-DV-002570 CAT II,APSC-DV-002580 CAT II","APSC-DV-002480 CAT II,APSC-DV-002570 CAT II,APSC-DV-002580 CAT II",Information Leakage (WASC-13)
2026_SSE_mavit,1.0,Cross-Site Request Forgery,index1.php,85,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/index1.php,Low,Security Auditor View,Low,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Content,78E0700E-56FE-45A2-A11B-6A560F730576,0E5B3406029F9B3BCB47D6193120C9B1,2.0,0.4,2.0,5.0,Encapsulation,Cross-Site Request Forgery,CWE ID 352,[9] CWE ID 352,[9] CWE ID 352,"CCI-001310,CCI-001941,CCI-001942",,Access Violation,,,SC-23 Session Authenticity (P1),SC-23 Session Authenticity,"3.5.3 Token-based Session Management (L2 L3),4.2.2 Operation Level Access Control (L1 L2 L3),13.2.3 RESTful Web Service Verification Requirements (L1 L2 L3)",,M5 Poor Authorization and Authentication,A8 Cross-Site Request Forgery (CSRF),,A01 Broken Access Control,Requirement 6.5.9,Requirement 6.2.4,Control Objective 5.4 - Authentication and Access Control,Control Objective 5.4 - Authentication and Access Control,"Control Objective 5.4 - Authentication and Access Control,Control Objective C.2.3 - Web Software Access Controls",Insecure Interaction - CWE ID 352,"APSC-DV-001620 CAT II,APSC-DV-001630 CAT II,APSC-DV-002500 CAT II","APSC-DV-001620 CAT II,APSC-DV-001630 CAT II,APSC-DV-002500 CAT II","APSC-DV-001620 CAT II,APSC-DV-001630 CAT II,APSC-DV-002500 CAT II",Cross-Site Request Forgery (WASC-09)
2026_SSE_mavit,1.0,Privacy Violation: Autocomplete,index1.php,90,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/index1.php,High,Security Auditor View,High,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Content,2FC7D1FF-11E4-468E-B7AB-F127828F4016,9E000BA5D2B59F091978FF8DE934B169,4.0,1.6,3.0,5.0,Security Features,Privacy Violation: Autocomplete,CWE ID 525,,,"CCI-000196,CCI-002361",,Privacy Violation,,,AC-4 Information Flow Enforcement (P1),AC-4 Information Flow Enforcement,"8.1.1 General Data Protection (L2 L3),8.1.2 General Data Protection (L2 L3),8.2.1 Client-side Data Protection (L1 L2 L3)","MASVS-STORAGE-2,MASVS-PLATFORM-3",M4 Unintended Data Leakage,A6 Sensitive Data Exposure,A3 Sensitive Data Exposure,A04 Insecure Design,Requirement 3.2,Requirement 3.3.1,"Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.1 - Sensitive Data Protection","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.1 - Sensitive Data Protection","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.1 - Sensitive Data Protection",,"APSC-DV-000060 CAT II,APSC-DV-001740 CAT I","APSC-DV-000060 CAT II,APSC-DV-001740 CAT I","APSC-DV-000060 CAT II,APSC-DV-001740 CAT I",Information Leakage (WASC-13)
2026_SSE_mavit,1.0,Hardcoded Domain in HTML,index1.php,114,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/index1.php,Low,Security Auditor View,Low,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Content,C01B6A50-1224-4062-AA16-C3683C44502E,A934F45EBB5A44475EF5D3F3DE96EEFC,1.0,0.6,2.0,5.0,Encapsulation,Hardcoded Domain in HTML,"CWE ID 494,CWE ID 829",,,CCI-001167,,Indirect Access to Sensitive Data,,,SC-18 Mobile Code (P2),SC-18 Mobile Code,"1.14.2 Configuration Architectural Requirements (L2 L3),5.3.9 Output Encoding and Injection Prevention Requirements (L1 L2 L3),10.3.2 Deployed Application Integrity Controls (L1 L2 L3),12.3.3 File Execution Requirements (L1 L2 L3),12.3.6 File Execution Requirements (L2 L3),14.2.3 Dependency (L1 L2 L3),14.2.4 Dependency (L2 L3)",MASVS-PLATFORM-2,M7 Client Side Injection,,,,,,,,,,APSC-DV-003300 CAT II,APSC-DV-003300 CAT II,APSC-DV-003300 CAT II,Insufficient Process Validation (WASC-40)
2026_SSE_mavit,1.0,Hardcoded Domain in HTML,index1.php,115,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/index1.php,Low,Security Auditor View,Low,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Content,C01B6A50-1224-4062-AA16-C3683C44502E,A934F45EBB5A44475EF5D3F3DE96EEFD,1.0,0.6,2.0,5.0,Encapsulation,Hardcoded Domain in HTML,"CWE ID 494,CWE ID 829",,,CCI-001167,,Indirect Access to Sensitive Data,,,SC-18 Mobile Code (P2),SC-18 Mobile Code,"1.14.2 Configuration Architectural Requirements (L2 L3),5.3.9 Output Encoding and Injection Prevention Requirements (L1 L2 L3),10.3.2 Deployed Application Integrity Controls (L1 L2 L3),12.3.3 File Execution Requirements (L1 L2 L3),12.3.6 File Execution Requirements (L2 L3),14.2.3 Dependency (L1 L2 L3),14.2.4 Dependency (L2 L3)",MASVS-PLATFORM-2,M7 Client Side Injection,,,,,,,,,,APSC-DV-003300 CAT II,APSC-DV-003300 CAT II,APSC-DV-003300 CAT II,Insufficient Process Validation (WASC-40)
2026_SSE_mavit,1.0,Hardcoded Domain in HTML,index1.php,116,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/index1.php,Low,Security Auditor View,Low,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Content,C01B6A50-1224-4062-AA16-C3683C44502E,A934F45EBB5A44475EF5D3F3DE96EEFE,1.0,0.6,2.0,5.0,Encapsulation,Hardcoded Domain in HTML,"CWE ID 494,CWE ID 829",,,CCI-001167,,Indirect Access to Sensitive Data,,,SC-18 Mobile Code (P2),SC-18 Mobile Code,"1.14.2 Configuration Architectural Requirements (L2 L3),5.3.9 Output Encoding and Injection Prevention Requirements (L1 L2 L3),10.3.2 Deployed Application Integrity Controls (L1 L2 L3),12.3.3 File Execution Requirements (L1 L2 L3),12.3.6 File Execution Requirements (L2 L3),14.2.3 Dependency (L1 L2 L3),14.2.4 Dependency (L2 L3)",MASVS-PLATFORM-2,M7 Client Side Injection,,,,,,,,,,APSC-DV-003300 CAT II,APSC-DV-003300 CAT II,APSC-DV-003300 CAT II,Insufficient Process Validation (WASC-40)
2026_SSE_mavit,1.0,Insecure Transport: External Link,inlineall.html,235,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/vendor/ckeditor/samples/inlineall.html,Medium,Security Auditor View,Medium,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Content,C72A3E77-8324-4FF9-B958-74FCDDF39D17,38F4373798BEC8CDE9DC4BFFC58EF261,2.0,5.0,5.0,5.0,Security Features,Insecure Transport: External Link,CWE ID 297,[14] CWE ID 287,[14] CWE ID 287,"CCI-000068,CCI-001453,CCI-002418,CCI-002420,CCI-002421,CCI-002422,CCI-002890,CCI-003123","CM,SC",Insufficient Data Protection,,,SC-8 Transmission Confidentiality and Integrity (P1),SC-8 Transmission Confidentiality and Integrity,"2.6.3 Look-up Secret Verifier Requirements (L2 L3),2.7.1 Out of Band Verifier Requirements (L1 L2 L3),2.7.2 Out of Band Verifier Requirements (L1 L2 L3),2.7.3 Out of Band Verifier Requirements (L1 L2 L3),2.8.4 Single or Multi Factor One Time Verifier Requirements (L2 L3),2.8.5 Single or Multi Factor One Time Verifier Requirements (L2 L3),3.7.1 Defenses Against Session Management Exploits (L1 L2 L3),6.2.1 Algorithms (L1 L2 L3),9.2.1 Server Communications Security Requirements (L2 L3),9.2.3 Server Communications Security Requirements (L2 L3)","MASVS-NETWORK-1,MASVS-PLATFORM-2",M3 Insufficient Transport Layer Protection,A6 Sensitive Data Exposure,A3 Sensitive Data Exposure,A05 Security Misconfiguration,"Requirement 4.1,Requirement 6.5.4","Requirement 4.2.1,Requirement 6.2.4","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography,Control Objective B.2.5 - Terminal Software Design","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography,Control Objective B.2.5 - Terminal Software Design,Control Objective C.4.1 - Web Software Communications",,"APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II","APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II","APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II",Insufficient Transport Layer Protection (WASC-04)
2026_SSE_mavit,1.0,Insecure Transport: External Link,inlineall.html,259,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/vendor/ckeditor/samples/inlineall.html,Medium,Security Auditor View,Medium,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Content,C72A3E77-8324-4FF9-B958-74FCDDF39D17,38F4373798BEC8CDE9DC4BFFC58EF262,2.0,5.0,5.0,5.0,Security Features,Insecure Transport: External Link,CWE ID 297,[14] CWE ID 287,[14] CWE ID 287,"CCI-000068,CCI-001453,CCI-002418,CCI-002420,CCI-002421,CCI-002422,CCI-002890,CCI-003123","CM,SC",Insufficient Data Protection,,,SC-8 Transmission Confidentiality and Integrity (P1),SC-8 Transmission Confidentiality and Integrity,"2.6.3 Look-up Secret Verifier Requirements (L2 L3),2.7.1 Out of Band Verifier Requirements (L1 L2 L3),2.7.2 Out of Band Verifier Requirements (L1 L2 L3),2.7.3 Out of Band Verifier Requirements (L1 L2 L3),2.8.4 Single or Multi Factor One Time Verifier Requirements (L2 L3),2.8.5 Single or Multi Factor One Time Verifier Requirements (L2 L3),3.7.1 Defenses Against Session Management Exploits (L1 L2 L3),6.2.1 Algorithms (L1 L2 L3),9.2.1 Server Communications Security Requirements (L2 L3),9.2.3 Server Communications Security Requirements (L2 L3)","MASVS-NETWORK-1,MASVS-PLATFORM-2",M3 Insufficient Transport Layer Protection,A6 Sensitive Data Exposure,A3 Sensitive Data Exposure,A05 Security Misconfiguration,"Requirement 4.1,Requirement 6.5.4","Requirement 4.2.1,Requirement 6.2.4","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography,Control Objective B.2.5 - Terminal Software Design","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography,Control Objective B.2.5 - Terminal Software Design,Control Objective C.4.1 - Web Software Communications",,"APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II","APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II","APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II",Insufficient Transport Layer Protection (WASC-04)
2026_SSE_mavit,1.0,Insecure Transport: External Link,inlineall.html,268,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/vendor/ckeditor/samples/inlineall.html,Medium,Security Auditor View,Medium,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Content,C72A3E77-8324-4FF9-B958-74FCDDF39D17,38F4373798BEC8CDE9DC4BFFC58EF263,2.0,5.0,5.0,5.0,Security Features,Insecure Transport: External Link,CWE ID 297,[14] CWE ID 287,[14] CWE ID 287,"CCI-000068,CCI-001453,CCI-002418,CCI-002420,CCI-002421,CCI-002422,CCI-002890,CCI-003123","CM,SC",Insufficient Data Protection,,,SC-8 Transmission Confidentiality and Integrity (P1),SC-8 Transmission Confidentiality and Integrity,"2.6.3 Look-up Secret Verifier Requirements (L2 L3),2.7.1 Out of Band Verifier Requirements (L1 L2 L3),2.7.2 Out of Band Verifier Requirements (L1 L2 L3),2.7.3 Out of Band Verifier Requirements (L1 L2 L3),2.8.4 Single or Multi Factor One Time Verifier Requirements (L2 L3),2.8.5 Single or Multi Factor One Time Verifier Requirements (L2 L3),3.7.1 Defenses Against Session Management Exploits (L1 L2 L3),6.2.1 Algorithms (L1 L2 L3),9.2.1 Server Communications Security Requirements (L2 L3),9.2.3 Server Communications Security Requirements (L2 L3)","MASVS-NETWORK-1,MASVS-PLATFORM-2",M3 Insufficient Transport Layer Protection,A6 Sensitive Data Exposure,A3 Sensitive Data Exposure,A05 Security Misconfiguration,"Requirement 4.1,Requirement 6.5.4","Requirement 4.2.1,Requirement 6.2.4","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography,Control Objective B.2.5 - Terminal Software Design","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography,Control Objective B.2.5 - Terminal Software Design,Control Objective C.4.1 - Web Software Communications",,"APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II","APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II","APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II",Insufficient Transport Layer Protection (WASC-04)
2026_SSE_mavit,1.0,Insecure Transport: External Link,inlineall.html,286,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/vendor/ckeditor/samples/inlineall.html,Medium,Security Auditor View,Medium,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Content,C72A3E77-8324-4FF9-B958-74FCDDF39D17,38F4373798BEC8CDE9DC4BFFC58EF264,2.0,5.0,5.0,5.0,Security Features,Insecure Transport: External Link,CWE ID 297,[14] CWE ID 287,[14] CWE ID 287,"CCI-000068,CCI-001453,CCI-002418,CCI-002420,CCI-002421,CCI-002422,CCI-002890,CCI-003123","CM,SC",Insufficient Data Protection,,,SC-8 Transmission Confidentiality and Integrity (P1),SC-8 Transmission Confidentiality and Integrity,"2.6.3 Look-up Secret Verifier Requirements (L2 L3),2.7.1 Out of Band Verifier Requirements (L1 L2 L3),2.7.2 Out of Band Verifier Requirements (L1 L2 L3),2.7.3 Out of Band Verifier Requirements (L1 L2 L3),2.8.4 Single or Multi Factor One Time Verifier Requirements (L2 L3),2.8.5 Single or Multi Factor One Time Verifier Requirements (L2 L3),3.7.1 Defenses Against Session Management Exploits (L1 L2 L3),6.2.1 Algorithms (L1 L2 L3),9.2.1 Server Communications Security Requirements (L2 L3),9.2.3 Server Communications Security Requirements (L2 L3)","MASVS-NETWORK-1,MASVS-PLATFORM-2",M3 Insufficient Transport Layer Protection,A6 Sensitive Data Exposure,A3 Sensitive Data Exposure,A05 Security Misconfiguration,"Requirement 4.1,Requirement 6.5.4","Requirement 4.2.1,Requirement 6.2.4","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography,Control Objective B.2.5 - Terminal Software Design","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography,Control Objective B.2.5 - Terminal Software Design,Control Objective C.4.1 - Web Software Communications",,"APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II","APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II","APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II",Insufficient Transport Layer Protection (WASC-04)
